TaxID	Chromosomes/RefSeq	Status
1310843	-	Contig
1310584	-	Contig
1310709	-	Contig
1310559	-	Contig
1311091	-	Contig
1311095	-	Contig
1311096	-	Contig
1310824	-	Contig
1310809	-	Contig
1310573	-	Contig
1310568	-	Contig
1310602	-	Contig
1310932	-	Contig
1310965	-	Contig
1311069	-	Contig
1311070	-	Contig
1311074	-	Contig
1311135	-	Contig
1311137	-	Contig
1311142	-	Contig
1311128	-	Contig
1310913	-	Contig
1310903	-	Contig
1310931	-	Contig
1310678	-	Contig
1310846	-	Contig
1310629	-	Contig
1310625	-	Contig
1310656	-	Contig
1310668	-	Contig
1311097	-	Contig
1310633	-	Contig
1310631	-	Contig
1310669	-	Contig
1310685	-	Contig
1310673	-	Contig
1310627	-	Contig
1310700	-	Contig
1310736	-	Contig
1310831	-	Contig
1310827	-	Contig
1310829	-	Contig
1310816	-	Contig
1310852	-	Contig
1310837	-	Contig
1310839	-	Contig
1310815	-	Contig
1310833	-	Contig
1310830	-	Contig
1310851	-	Contig
234826	NC_004842.2	Gapless Chromosome
320483	NC_012026.1	Gapless Chromosome
1412840	NC_022784.1	Chromosome with gaps
1412841	NC_022760.1	Chromosome with gaps
517436	-	Contig
517437	-	Contig
403779	-	Contig
279010	NC_006322.1	Gapless Chromosome
279010	NC_006270.3	Gapless Chromosome
766760	NC_021362.1	Gapless Chromosome
1126218	-	Scaffold
1169412	-	Contig
1169411	-	Contig
1232672	-	Contig
1368424	-	Contig
1348578	-	Contig
1433290	-	Contig
1433291	-	Contig
1413213	-	Contig
1402	-	Contig
295405	NC_006347.1	Gapless Chromosome
272559	NC_003228.3	Gapless Chromosome
862962	NC_016776.1	Gapless Chromosome
457424	-	Scaffold
997882	-	Scaffold
997878	-	Scaffold
997879	-	Scaffold
997881	-	Scaffold
997883	-	Scaffold
997880	-	Scaffold
1073386	-	Scaffold
1073387	-	Scaffold
1073388	-	Scaffold
997880	-	Contig
1339282	-	Contig
1339313	-	Contig
1339302	-	Contig
1339288	-	Contig
1339283	-	Contig
1339278	-	Contig
1339293	-	Contig
1339281	-	Contig
1339308	-	Contig
1339309	-	Contig
1339312	-	Contig
1339315	-	Contig
1339285	-	Contig
1339284	-	Contig
1339336	-	Contig
1339289	-	Contig
1339287	-	Contig
1339316	-	Contig
1339276	-	Contig
1339271	-	Contig
1339338	-	Contig
1339300	-	Contig
1339298	-	Contig
1339311	-	Contig
1339273	-	Contig
1339272	-	Contig
1339291	-	Contig
1339295	-	Contig
1339297	-	Contig
1339306	-	Contig
1339324	-	Contig
1339331	-	Contig
1339270	-	Contig
1339275	-	Contig
1339280	-	Contig
1339307	-	Contig
1339335	-	Contig
1339294	-	Contig
1339279	-	Contig
1339301	-	Contig
1339305	-	Contig
1339303	-	Contig
1339274	-	Contig
1339323	-	Contig
1339326	-	Contig
1339320	-	Contig
1339310	-	Contig
1339277	-	Contig
1339290	-	Contig
1339327	-	Contig
1339292	-	Contig
1339299	-	Contig
1339314	-	Contig
1339269	-	Contig
1339317	-	Contig
1339321	-	Contig
1339337	-	Contig
1339296	-	Contig
1339330	-	Contig
1339325	-	Contig
1339328	-	Contig
1339332	-	Contig
1339319	-	Contig
1339318	-	Contig
1339339	-	Contig
1339329	-	Contig
1339322	-	Contig
1339340	-	Contig
1339304	-	Contig
1235816	-	Contig
300267	NC_007606.1	Gapless Chromosome
754093	-	Contig
358708	-	Contig
941429	-	Contig
766142	-	Contig
766143	-	Contig
1353980	-	Contig
272624	NC_002942.5	Gapless Chromosome
297246	NC_006368.1	Gapless Chromosome
297245	NC_006369.1	Gapless Chromosome
400673	NC_009494.2	Gapless Chromosome
423212	NC_014125.1	Gapless Chromosome
933093	NC_016811.1	Gapless Chromosome
1081094	NC_017525.1	Gapless Chromosome
1081095	NC_017526.1	Gapless Chromosome
91891	NC_018140.1	Gapless Chromosome
91891	NC_018139.1	Gapless Chromosome
1312904	NC_020521.1	Gapless Chromosome
1199191	NC_021350.1	Gapless Chromosome
91891	-	Scaffold
91891	-	Scaffold
91891	-	Scaffold
91891	-	Scaffold
91891	-	Scaffold
91892	-	Scaffold
91891	-	Scaffold
91891	-	Scaffold
91890	-	Scaffold
91892	-	Scaffold
933085	-	Scaffold
91892	-	Scaffold
91891	-	Scaffold
91891	-	Scaffold
91891	-	Scaffold
1383063	-	Contig
1383066	-	Contig
1383065	-	Contig
1383064	-	Contig
1370127	-	Contig
1382367	-	Contig
1236535	-	Contig
66976	-	Contig
66976	-	Contig
300269	NC_007384.1	Gapless Chromosome
216599	NC_016822.1	Gapless Chromosome
216599	-	Contig
766163	-	Contig
766162	-	Contig
766164	-	Contig
754077	-	Contig
1353978	-	Contig
299768	NC_006449.1	Gapless Chromosome
264199	NC_006448.1	Gapless Chromosome
322159	NC_008532.1	Gapless Chromosome
767463	NC_017563.1	Gapless Chromosome
1051074	NC_017581.1	Gapless Chromosome
1187956	NC_017927.1	Gapless Chromosome
1433289	-	Chromosome
1415776	-	Chromosome
1423145	-	Chromosome
1433288	-	Chromosome
1042404	-	Contig
1073570	-	Contig
1073569	-	Contig
1268061	-	Contig
292805	NC_006833.1	Gapless Chromosome
269084	NC_006576.1	Gapless Chromosome
1140	NC_007604.1	Gapless Chromosome
325240	NC_009052.1	Gapless Chromosome
402882	NC_009665.1	Gapless Chromosome
407976	NC_011663.1	Gapless Chromosome
399599	NC_009997.1	Gapless Chromosome
693974	NC_017571.1	Gapless Chromosome
693973	NC_016901.1	Gapless Chromosome
693970	NC_017579.1	Gapless Chromosome
693971	NZ_CM001435.1	Chromosome
693972	-	Contig
319224	NC_009438.1	Gapless Chromosome
399804	NC_017566.1	Gapless Chromosome
1236543	-	Contig
254945	NC_005295.2	Gapless Chromosome
302409	NC_006831.1	Gapless Chromosome
254945	NC_006832.1	Gapless Chromosome
557436	NC_009513.1	Gapless Chromosome
557433	NC_010609.1	Gapless Chromosome
491077	NC_015697.1	Gapless Chromosome
1340495	NC_021494.1	Gapless Chromosome
1358027	NC_021872.1	Gapless Chromosome
525341	-	Scaffold
585517	-	Scaffold
927703	-	Scaffold
548485	-	Contig
349123	-	Contig
863369	-	Contig
863368	-	Contig
315750	NC_009848.1	Gapless Chromosome
1408	-	Gapless Chromosome
1076692	-	Scaffold
536229	-	Contig
1227811	-	Contig
1350468	-	Contig
1423688	-	Contig
1408	-	Contig
1408	-	Contig
300852	NC_006461.1	Gapless Chromosome
262724	NC_005835.1	Gapless Chromosome
762633	NC_017272.1	Gapless Chromosome
798128	NC_017587.1	Gapless Chromosome
196627	NC_003450.3	Gapless Chromosome
340322	NC_009342.1	Gapless Chromosome
1204414	NC_020519.1	Gapless Chromosome
1232381	NC_021351.1	Gapless Chromosome
1232383	NC_021352.1	Gapless Chromosome
1310161	NC_022040.1	Gapless Chromosome
196627	NC_006958.1	Chromosome
1075088	-	Contig
1079988	-	Contig
1198672	-	Contig
272561	NC_000117.1	Gapless Chromosome
471472	NC_010287.1	Gapless Chromosome
315277	NC_007429.1	Gapless Chromosome
672161	NC_012687.1	Gapless Chromosome
580049	NC_012686.1	Gapless Chromosome
471473	NC_010280.2	Gapless Chromosome
759363	NC_017434.1	Gapless Chromosome
707184	NC_017439.1	Gapless Chromosome
707185	NC_017429.1	Gapless Chromosome
707186	NC_017430.1	Gapless Chromosome
707187	NC_017440.1	Gapless Chromosome
707183	NC_017431.1	Gapless Chromosome
718219	NC_017432.1	Gapless Chromosome
759364	NC_017436.1	Gapless Chromosome
564416	NZ_ABYD01000001.1	Gapless Chromosome
564417	NZ_ABYE01000001.1	Gapless Chromosome
564418	NZ_ABYF01000001.1	Gapless Chromosome
564419	NZ_ABYG01000001.1	Gapless Chromosome
573237	NZ_ACFJ01000001.1	Gapless Chromosome
658599	NZ_ACUI01000001.1	Gapless Chromosome
634464	NC_017441.1	Gapless Chromosome
887712	NC_015744.1	Gapless Chromosome
580047	NC_017437.1	Gapless Chromosome
580047	NC_016798.1	Gapless Chromosome
1071759	NC_017952.1	Gapless Chromosome
1071762	NC_017951.1	Gapless Chromosome
1071763	NC_017953.1	Gapless Chromosome
1071753	NC_020966.1	Gapless Chromosome
1071755	NC_020944.1	Gapless Chromosome
596777	NC_020971.1	Gapless Chromosome
1071766	NC_020970.1	Gapless Chromosome
1071767	NC_020940.1	Gapless Chromosome
1071769	NC_020937.1	Gapless Chromosome
1071770	NC_020929.1	Gapless Chromosome
1071771	NC_020973.1	Gapless Chromosome
1071772	NC_020930.1	Gapless Chromosome
1071773	NC_020945.1	Gapless Chromosome
1071774	NC_020931.1	Gapless Chromosome
1071777	NC_020938.1	Gapless Chromosome
1071783	NC_020974.1	Gapless Chromosome
1263406	NC_021050.1	Gapless Chromosome
1262673	NC_021052.1	Gapless Chromosome
907263	NC_021895.1	Gapless Chromosome
907264	NC_021887.1	Gapless Chromosome
907265	NC_021888.1	Gapless Chromosome
907266	NC_021896.1	Gapless Chromosome
907267	NC_021889.1	Gapless Chromosome
907268	NC_021897.1	Gapless Chromosome
907269	NC_021890.1	Gapless Chromosome
907270	NC_021891.1	Gapless Chromosome
907271	NC_021898.1	Gapless Chromosome
907272	NC_021892.1	Gapless Chromosome
1007871	NC_021899.1	Gapless Chromosome
1007870	NC_021893.1	Gapless Chromosome
1431547	NC_023060.1	Gapless Chromosome
813	NC_022117.1	Gapless Chromosome
813	NC_022118.1	Gapless Chromosome
1340853	NC_022107.1	Gapless Chromosome
813	NC_022119.1	Gapless Chromosome
813	NC_022121.1	Gapless Chromosome
1071754	NC_020939.1	Chromosome with gaps
1071756	NC_020967.1	Chromosome with gaps
1071757	NC_020943.1	Chromosome with gaps
1071758	NC_020968.1	Chromosome with gaps
1071760	NC_020969.1	Chromosome with gaps
1071761	NC_020942.1	Chromosome with gaps
1071764	NC_020964.1	Chromosome with gaps
1071765	NC_020941.1	Chromosome with gaps
1071768	NC_020965.1	Chromosome with gaps
1071775	NC_020975.1	Chromosome with gaps
1071776	NC_020976.1	Chromosome with gaps
1071778	NC_020933.1	Chromosome with gaps
1071779	NC_020934.1	Chromosome with gaps
1071780	NC_020977.1	Chromosome with gaps
1071781	NC_020978.1	Chromosome with gaps
1071782	NC_020936.1	Chromosome with gaps
1075085	NC_020935.1	Chromosome with gaps
1075086	NC_020932.1	Chromosome with gaps
1075087	NC_020972.1	Chromosome with gaps
1260223	NC_020512.1	Chromosome with gaps
1260222	NC_020511.1	Chromosome with gaps
813	NC_022106.1	Chromosome with gaps
813	NC_022108.1	Chromosome with gaps
813	NC_022109.1	Chromosome with gaps
813	NC_022120.1	Chromosome with gaps
813	NC_022110.1	Chromosome with gaps
1266739	-	Contig
1266902	-	Contig
243273	NC_000908.2	Gapless Chromosome
663918	NC_018495.1	Gapless Chromosome
662946	NC_018496.1	Gapless Chromosome
662945	NC_018497.1	Gapless Chromosome
662947	NC_018498.1	Gapless Chromosome
243273	-	Contig
331272	NC_008543.1,NC_008544.1,NC_008542.1	Gapless Chromosome
216591	NC_011002.1,NC_011000.1,NC_011001.1	Gapless Chromosome
331271	NC_008061.1,NC_008060.1,NC_008062.1	Gapless Chromosome
406425	NC_010515.1,NC_010508.1,NC_010512.1	Gapless Chromosome
350702	-	Scaffold
985077	-	Contig
985076	-	Contig
1167689	-	Contig
1165868	-	Contig
1165869	-	Contig
272560	NC_006350.1,NC_006351.1	Gapless Chromosome
320372	NC_007434.1,NC_007435.1	Gapless Chromosome
320373	NC_009075.1,NC_009074.1	Gapless Chromosome
357348	NC_009078.1,NC_009076.1	Gapless Chromosome
884204	NC_017832.1,NC_017831.1	Gapless Chromosome
1229785	NC_018529.1,NC_018527.1	Gapless Chromosome
1335307	NC_021877.1,NC_021884.1	Gapless Chromosome
536230	NC_012695.1	Chromosome
320371	NZ_CM000833.1,NZ_CM000832.1	Chromosome
357347	NZ_CM000774.1,NZ_CM000775.1	Chromosome
331109	-	Scaffold
331978	-	Scaffold
320374	-	Scaffold
360118	-	Scaffold
1290418	-	Scaffold
425067	-	Contig
441160	-	Contig
441159	-	Contig
441158	-	Contig
441155	-	Contig
441156	-	Contig
441154	-	Contig
441153	-	Contig
441152	-	Contig
557724	-	Contig
595498	-	Contig
1085027	-	Contig
1086032	-	Contig
1086033	-	Contig
1086036	-	Contig
1086034	-	Contig
1247713	-	Contig
1262664	-	Contig
1343079	-	Contig
1306417	-	Contig
1306420	-	Contig
1306418	-	Contig
1306419	-	Contig
1343557	-	Contig
1343561	-	Contig
1343559	-	Contig
1343558	-	Contig
1343560	-	Contig
1343562	-	Contig
1343564	-	Contig
1343563	-	Contig
1343565	-	Contig
1408264	-	Contig
1249658	-	Contig
1321245	-	Contig
243160	NC_006348.1,NC_006349.2	Gapless Chromosome
320388	NC_008784.1,NC_008785.1	Gapless Chromosome
412022	NC_008835.1,NC_008836.1	Gapless Chromosome
320389	NC_009080.1,NC_009079.1	Gapless Chromosome
412021	-	Scaffold
334802	-	Scaffold
334803	-	Scaffold
370895	-	Scaffold
320390	-	Contig
436115	-	Contig
1382519	-	Contig
1382520	-	Contig
1382521	-	Contig
1382516	-	Contig
1382517	-	Contig
1382518	-	Contig
306537	NC_007164.1	Gapless Chromosome
525262	-	Scaffold
205920	NC_007799.1	Gapless Chromosome
1249651	-	Gapless Chromosome
1249652	-	Gapless Chromosome
1249653	-	Gapless Chromosome
1249654	-	Gapless Chromosome
1249655	-	Gapless Chromosome
1249656	-	Gapless Chromosome
1249650	-	Gapless Chromosome
323261	NC_007484.1	Gapless Chromosome
473788	-	Scaffold
281309	NC_005957.1	Gapless Chromosome
412694	NC_008600.1	Gapless Chromosome
714359	NC_014171.1	Gapless Chromosome
930170	NC_017200.1	Gapless Chromosome
541229	NC_017208.1	Gapless Chromosome
1218175	NC_018500.1	Gapless Chromosome
1217737	NC_018508.1	Gapless Chromosome
1195464	NC_018693.1	Gapless Chromosome
527021	NC_018877.1	Gapless Chromosome
1279365	NC_020238.1	Gapless Chromosome
1286404	NC_020376.1	Gapless Chromosome
529122	NC_022873.1	Gapless Chromosome
570416	-	Gapless Chromosome
527024	NZ_CM000746.1	Chromosome
527021	NZ_CM000747.1	Chromosome
527025	NZ_CM000748.1	Chromosome
527026	NZ_CM000749.1	Chromosome
527027	NZ_CM000750.1	Chromosome
527023	NZ_CM000751.1	Chromosome
527022	NZ_CM000752.1	Chromosome
527031	NZ_CM000753.1	Chromosome
527032	NZ_CM000754.1	Chromosome
527029	NZ_CM000755.1	Chromosome
527030	NZ_CM000756.1	Chromosome
527028	NZ_CM000757.1	Chromosome
527019	NZ_CM000758.1	Chromosome
527020	NZ_CM000759.1	Chromosome
1257079	NZ_CM001804.1	Chromosome
1431339	-	Scaffold
1428	-	Scaffold
1324966	-	Contig
1232203	-	Contig
1238885	-	Contig
1417985	-	Contig
1423139	-	Contig
1306023	-	Contig
1430	-	Contig
267608	NC_003295.1	Gapless Chromosome
1031711	NC_017574.1	Gapless Chromosome
859657	NC_014311.1	Gapless Chromosome
859656	NC_014307.1	Chromosome with gaps
1262456	NC_020799.1	Chromosome with gaps
859655	NC_017559.1	Chromosome with gaps
1457195	NZ_CM002755.1	Chromosome
1394180	NZ_CM002757.1	Chromosome
1072575	-	Scaffold
342110	-	Contig
564065	-	Contig
1091042	-	Contig
1333539	-	Contig
1431453	-	Contig
335992	NC_007205.1	Gapless Chromosome
314261	-	Scaffold
1115650	-	Scaffold
1265756	-	Scaffold
1265757	-	Scaffold
466038	-	Scaffold
1118158	-	Contig
1144932	-	Contig
1096769	-	Contig
300268	NC_007613.1	Gapless Chromosome
344609	NC_010658.1	Gapless Chromosome
932676	-	Contig
766139	-	Contig
766141	-	Contig
766138	-	Contig
766140	-	Contig
362242	NC_008611.1	Gapless Chromosome
1299332	-	Contig
243277	NC_002505.1,NC_002506.1	Gapless Chromosome
345073	NC_009457.1,NC_009456.1	Gapless Chromosome
579112	NC_012580.1,NC_012578.1	Gapless Chromosome
345073	NC_012583.1,NC_012582.1	Gapless Chromosome
593588	NC_012668.1,NC_012667.1	Gapless Chromosome
914149	NC_016446.1,NC_016445.1	Gapless Chromosome
935297	NC_017269.1,NC_017270.1	Gapless Chromosome
1134456	NC_016944.1,NC_016945.1	Gapless Chromosome
1093790	NZ_AKGH01000002.1,NZ_AKGH01000001.1	Gapless Chromosome
1224154	NZ_CM001786.1,NZ_CM001785.1	Chromosome
345072	-	Scaffold
345074	-	Scaffold
404974	-	Scaffold
412967	-	Scaffold
417398	-	Scaffold
417397	-	Scaffold
991961	-	Scaffold
991965	-	Scaffold
991984	-	Scaffold
991998	-	Scaffold
991989	-	Scaffold
991948	-	Scaffold
991997	-	Scaffold
991959	-	Scaffold
991966	-	Scaffold
991957	-	Scaffold
991956	-	Scaffold
991954	-	Scaffold
991953	-	Scaffold
991952	-	Scaffold
991963	-	Scaffold
991974	-	Scaffold
991976	-	Scaffold
991990	-	Scaffold
991995	-	Scaffold
992003	-	Scaffold
991962	-	Scaffold
991960	-	Scaffold
991967	-	Scaffold
991969	-	Scaffold
991970	-	Scaffold
991973	-	Scaffold
991992	-	Scaffold
991993	-	Scaffold
991975	-	Scaffold
991994	-	Scaffold
991996	-	Scaffold
991999	-	Scaffold
992004	-	Scaffold
1000951	-	Scaffold
991991	-	Scaffold
991951	-	Scaffold
1051362	-	Scaffold
991968	-	Scaffold
991972	-	Scaffold
992005	-	Scaffold
992006	-	Scaffold
991987	-	Scaffold
992000	-	Scaffold
992001	-	Scaffold
991977	-	Scaffold
991949	-	Scaffold
991978	-	Scaffold
992002	-	Scaffold
991958	-	Scaffold
992007	-	Scaffold
991971	-	Scaffold
1000952	-	Scaffold
992008	-	Scaffold
991980	-	Scaffold
991981	-	Scaffold
991982	-	Scaffold
991983	-	Scaffold
991985	-	Scaffold
1000953	-	Scaffold
992009	-	Scaffold
991988	-	Scaffold
1095661	-	Scaffold
1095662	-	Scaffold
1095659	-	Scaffold
1095660	-	Scaffold
1095645	-	Scaffold
1095644	-	Scaffold
1095651	-	Scaffold
1095652	-	Scaffold
1095653	-	Scaffold
1095654	-	Scaffold
1095640	-	Scaffold
1095641	-	Scaffold
1095646	-	Scaffold
1095647	-	Scaffold
1095648	-	Scaffold
1095649	-	Scaffold
1095650	-	Scaffold
1095655	-	Scaffold
1095656	-	Scaffold
1095657	-	Scaffold
1095658	-	Scaffold
1095642	-	Scaffold
1095643	-	Scaffold
1095639	-	Scaffold
1398492	-	Scaffold
1095638	-	Scaffold
1408478	-	Scaffold
925768	-	Contig
925769	-	Contig
345076	-	Contig
412966	-	Contig
592313	-	Contig
593586	-	Contig
593589	-	Contig
593590	-	Contig
417400	-	Contig
593587	-	Contig
661513	-	Contig
991935	-	Contig
991930	-	Contig
991945	-	Contig
991947	-	Contig
1055325	-	Contig
991950	-	Contig
991933	-	Contig
991955	-	Contig
991938	-	Contig
991942	-	Contig
1124474	-	Contig
1124469	-	Contig
1124470	-	Contig
1124475	-	Contig
1124471	-	Contig
1124468	-	Contig
1124480	-	Contig
1124486	-	Contig
1124484	-	Contig
1124476	-	Contig
1124481	-	Contig
1124482	-	Contig
1124483	-	Contig
1124485	-	Contig
1124472	-	Contig
1124473	-	Contig
1124487	-	Contig
1124479	-	Contig
1124477	-	Contig
1124478	-	Contig
1147127	-	Contig
991926	-	Contig
991944	-	Contig
991946	-	Contig
991923	-	Contig
991925	-	Contig
991927	-	Contig
991929	-	Contig
991932	-	Contig
991939	-	Contig
991940	-	Contig
991928	-	Contig
1225781	-	Contig
1225783	-	Contig
1225782	-	Contig
991924	-	Contig
991937	-	Contig
991943	-	Contig
991941	-	Contig
693743	-	Contig
991931	-	Contig
991936	-	Contig
1236549	-	Contig
1258564	-	Contig
1233524	-	Contig
1235473	-	Contig
1235443	-	Contig
1235444	-	Contig
1235454	-	Contig
1235456	-	Contig
1235442	-	Contig
1294275	-	Contig
991934	-	Contig
1416747	-	Contig
1416748	-	Contig
1416746	-	Contig
1416749	-	Contig
1458274	-	Contig
1048332	NC_015760.1	Gapless Chromosome
347253	NC_017595.1	Gapless Chromosome
1046629	NC_017594.1,NC_018285.1	Gapless Chromosome
596322	-	Contig
1074494	-	Contig
1157946	-	Contig
1200793	-	Contig
258594	NC_005296.1	Chromosome
316058	NC_007778.1	Gapless Chromosome
316057	NC_007958.1	Gapless Chromosome
316056	NC_007925.1	Gapless Chromosome
316055	NC_008435.1	Gapless Chromosome
395960	NC_011004.1	Gapless Chromosome
652103	NC_014834.1	Gapless Chromosome
1421013	-	Scaffold
272943	NC_007493.2,NC_007494.2	Chromosome with gaps
349101	NC_009049.1,NC_009050.1	Gapless Chromosome
349102	NC_009428.1	Gapless Chromosome
557760	NC_011963.1,NC_011958.1	Gapless Chromosome
992186	NZ_CM001162.1,NZ_CM001161.1	Gapless Chromosome
272943	NZ_AKVW01000001.1,NZ_AKVW01000002.1	Gapless Chromosome
272943	NZ_AKBU01000001.1,NZ_AKBU01000002.1	Chromosome
502801	NC_010634.1	Gapless Chromosome
273123	NC_006155.1	Gapless Chromosome
349747	NC_009708.1	Gapless Chromosome
502800	NC_010465.1	Gapless Chromosome
1218101	-	Contig
633	-	Contig
177416	NC_006570.2	Gapless Chromosome
401614	NC_008601.1	Gapless Chromosome
376619	NC_007880.1	Gapless Chromosome
393115	NC_008245.1	Gapless Chromosome
393011	NC_008369.1	Gapless Chromosome
418136	NC_009257.1	Gapless Chromosome
458234	NC_009749.1	Gapless Chromosome
441952	NC_010677.1	Gapless Chromosome
510831	NC_017453.1	Gapless Chromosome
351581	NC_019551.1	Gapless Chromosome
984129	NC_017450.1	Gapless Chromosome
676032	NC_017449.1	Gapless Chromosome
1001542	NC_016933.1	Gapless Chromosome
1001534	NC_016937.1	Gapless Chromosome
1232394	NC_019537.1	Gapless Chromosome
1432652	-	Gapless Chromosome
412422	-	Scaffold
430556	-	Scaffold
430557	-	Scaffold
430558	-	Scaffold
442346	-	Scaffold
545422	-	Scaffold
563990	-	Scaffold
1341660	-	Scaffold
1341659	-	Scaffold
1341658	-	Scaffold
1341657	-	Scaffold
445226	-	Contig
1210518	-	Contig
1210519	-	Contig
1210520	-	Contig
1210521	-	Contig
1210522	-	Contig
1208319	-	Contig
1292388	-	Contig
1292389	-	Contig
1210520	-	Contig
1292390	-	Contig
1292391	-	Contig
1367846	-	Contig
1341661	-	Contig
1341656	-	Contig
1244086	-	Contig
347257	NC_009497.1	Gapless Chromosome
2110	NC_013948.1	Gapless Chromosome
1110504	-	Contig
390333	NC_008054.1	Gapless Chromosome
321956	NC_008529.1	Gapless Chromosome
767455	NC_014727.1	Gapless Chromosome
353496	NC_017469.1	Gapless Chromosome
888027	-	Scaffold
1269760	-	Scaffold
784613	-	Contig
1042399	-	Contig
1042400	-	Contig
1217420	-	Contig
1236545	-	Contig
355276	NC_008508.1,NC_008509.1	Gapless Chromosome
355277	NC_008510.1,NC_008511.1	Gapless Chromosome
1049786	-	Contig
1049780	-	Contig
1049766	-	Contig
1049782	-	Contig
1049767	-	Contig
1049762	-	Contig
1049781	-	Contig
1049776	-	Contig
1049773	-	Contig
1049765	-	Contig
1193007	-	Contig
1193010	-	Contig
1193009	-	Contig
1192866	-	Contig
1192864	-	Contig
1291206	-	Contig
1303729	-	Contig
1291207	-	Contig
1303729	-	Contig
262698	NC_006933.1,NC_006932.1	Gapless Chromosome
430066	NC_010742.1,NC_010740.1	Gapless Chromosome
359391	NC_007618.1,NC_007624.1	Gapless Chromosome
1104320	NC_016795.1,NC_016777.1	Gapless Chromosome
520454	-	Scaffold
520452	-	Scaffold
520451	-	Scaffold
520450	-	Scaffold
520455	-	Scaffold
575591	-	Scaffold
520453	-	Scaffold
1051055	-	Scaffold
1051057	-	Scaffold
1051056	-	Scaffold
1051058	-	Scaffold
1051059	-	Scaffold
1051060	-	Scaffold
1051061	-	Scaffold
1051062	-	Scaffold
1169203	-	Scaffold
1169204	-	Scaffold
1169205	-	Scaffold
1169206	-	Scaffold
1169207	-	Scaffold
1169208	-	Scaffold
1169209	-	Scaffold
1160177	-	Scaffold
1160181	-	Scaffold
1160199	-	Scaffold
1169210	-	Scaffold
1160200	-	Scaffold
1169211	-	Scaffold
1169212	-	Scaffold
1169213	-	Scaffold
1198698	-	Scaffold
1160185	-	Scaffold
1169214	-	Scaffold
1169215	-	Scaffold
1160179	-	Scaffold
1169216	-	Scaffold
1160206	-	Scaffold
1198697	-	Scaffold
1169218	-	Scaffold
1169219	-	Scaffold
1169220	-	Scaffold
1160202	-	Scaffold
1160207	-	Scaffold
1160188	-	Scaffold
1160208	-	Scaffold
1160165	-	Scaffold
1160168	-	Scaffold
1160170	-	Scaffold
1169221	-	Scaffold
1169217	-	Scaffold
1328359	-	Scaffold
1328348	-	Scaffold
1328347	-	Scaffold
1328342	-	Scaffold
1328361	-	Scaffold
1341671	-	Scaffold
641140	-	Contig
1210450	-	Contig
1210454	-	Contig
1210446	-	Contig
1210451	-	Contig
1229907	-	Contig
1160192	-	Contig
1160204	-	Contig
1160201	-	Contig
1160163	-	Contig
1160167	-	Contig
1160184	-	Contig
1238668	-	Contig
1160180	-	Contig
1160191	-	Contig
1160164	-	Contig
1160169	-	Contig
1198700	-	Contig
1160209	-	Contig
1198689	-	Contig
1198690	-	Contig
1198691	-	Contig
1160166	-	Contig
1160205	-	Contig
1160182	-	Contig
1160189	-	Contig
1160203	-	Contig
1160198	-	Contig
1160187	-	Contig
1160193	-	Contig
1160178	-	Contig
1160194	-	Contig
1160196	-	Contig
1160197	-	Contig
1198692	-	Contig
1198693	-	Contig
1198688	-	Contig
1198687	-	Contig
1160183	-	Contig
1160161	-	Contig
1160160	-	Contig
1160171	-	Contig
1160175	-	Contig
1160173	-	Contig
1160172	-	Contig
1160174	-	Contig
1160176	-	Contig
1160162	-	Contig
1160190	-	Contig
1328340	-	Contig
1328339	-	Contig
1328343	-	Contig
1328344	-	Contig
1328345	-	Contig
1328346	-	Contig
1328349	-	Contig
1328350	-	Contig
1328351	-	Contig
1328352	-	Contig
1328353	-	Contig
1328354	-	Contig
1328355	-	Contig
1328356	-	Contig
1328357	-	Contig
1328358	-	Contig
1328360	-	Contig
1397701	-	Contig
1401691	-	Contig
1328341	-	Contig
1341669	-	Contig
1341670	-	Contig
1341674	-	Contig
1341676	-	Contig
1341673	-	Contig
1341672	-	Contig
1341675	-	Contig
340047	NC_007633.1	Gapless Chromosome
927701	NZ_CM001150.1	Chromosome
360095	NC_008783.1	Gapless Chromosome
1427333	-	Scaffold
1427332	-	Scaffold
1427331	-	Scaffold
1206782	-	Contig
190486	NC_003919.1	Gapless Chromosome
1137651	NC_020815.1	Gapless Chromosome
1220027	-	Chromosome
1220028	-	Chromosome
1156940	-	Contig
360106	NC_008599.1	Gapless Chromosome
1273266	-	Gapless Chromosome
983328	NZ_CM001228.1	Chromosome
1333529	-	Contig
291331	NC_006834.1	Gapless Chromosome
342109	NC_007705.1	Gapless Chromosome
360094	NC_010717.1	Gapless Chromosome
383407	NC_017267.1	Gapless Chromosome
1313303	-	Scaffold
1009853	-	Contig
1009854	-	Contig
1423890	-	Contig
1423889	-	Contig
365659	NC_013853.1	Gapless Chromosome
864567	-	Scaffold
585202	-	Contig
585203	-	Contig
585204	-	Contig
246201	-	Contig
1008452	-	Contig
1008453	-	Contig
768726	-	Contig
1000588	-	Contig
1035187	-	Contig
1095735	-	Contig
1095736	-	Contig
1095737	-	Contig
1159208	-	Contig
1239792	-	Contig
1239793	-	Contig
1340484	-	Contig
1340485	-	Contig
1340486	-	Contig
1415765	-	Contig
1415766	-	Contig
343509	NC_007712.1	Gapless Chromosome
369723	NC_009380.1	Gapless Chromosome
1169198	-	Scaffold
1169195	-	Scaffold
1288084	-	Scaffold
1137249	-	Scaffold
1136431	-	Scaffold
1137247	-	Scaffold
1137248	-	Scaffold
